epoch,train_loss,valid_loss,accuracy,time
44,0.3719954192638397,0.5272203087806702,0.7757009267807007,02:52
45,0.3630538582801819,0.5845175981521606,0.7570093274116516,02:48
46,0.3558374047279358,0.5888881087303162,0.7803738117218018,02:50
47,0.3615380823612213,0.5536988973617554,0.7710280418395996,02:50
48,0.36349815130233765,0.5527545213699341,0.7616822719573975,02:48
49,0.3579864799976349,0.5626919865608215,0.7476635575294495,02:49
50,0.35750389099121094,0.5135217905044556,0.8037382960319519,02:49
51,0.3653992712497711,0.6883126497268677,0.6822429895401001,02:48
52,0.35923558473587036,0.6041886806488037,0.7289719581604004,02:50
53,0.3504240810871124,0.5650461912155151,0.7570093274116516,02:48
54,0.34416377544403076,0.62281334400177,0.7242990732192993,02:50
55,0.35396337509155273,0.5598794221878052,0.7523364424705505,02:50
56,0.3410056531429291,0.5256539583206177,0.7663551568984985,02:50
57,0.357941210269928,0.565220296382904,0.7710280418395996,02:49
58,0.34869155287742615,0.5537063479423523,0.7663551568984985,02:48
59,0.3727162182331085,0.6747660636901855,0.6495327353477478,02:49
60,0.3523639738559723,0.5321820974349976,0.7710280418395996,02:50
61,0.3452528715133667,0.5570756793022156,0.7616822719573975,02:50
62,0.36286690831184387,0.5284513235092163,0.7850467562675476,02:50
63,0.3613409996032715,0.5709748864173889,0.7616822719573975,02:50
64,0.34984371066093445,0.5309120416641235,0.7710280418395996,02:51
65,0.3487964868545532,0.6028883457183838,0.7476635575294495,02:49
66,0.3420884311199188,0.5421510934829712,0.7757009267807007,02:49
67,0.3328875005245209,0.5237600803375244,0.7850467562675476,02:51
68,0.3362556993961334,0.5842285752296448,0.7570093274116516,02:49
69,0.3337394893169403,0.5403620004653931,0.7803738117218018,02:48
70,0.3526356518268585,0.5299668312072754,0.7616822719573975,02:49
71,0.3473281264305115,0.5490419268608093,0.7523364424705505,02:50
72,0.34568309783935547,0.5549631118774414,0.7663551568984985,02:48
73,0.343915194272995,0.5614011883735657,0.7523364424705505,02:50
74,0.3332105576992035,0.5890696048736572,0.7803738117218018,02:50
75,0.3398219347000122,0.5539942383766174,0.7663551568984985,02:51
76,0.3446356952190399,0.5390284061431885,0.7429906725883484,02:51
77,0.34325847029685974,0.5177044868469238,0.7803738117218018,02:50
78,0.3384644091129303,0.5077850222587585,0.7850467562675476,02:49
79,0.34170135855674744,0.4946788549423218,0.7943925261497498,02:49
80,0.34702974557876587,0.5452600717544556,0.7523364424705505,02:48
81,0.3470938503742218,0.5114810466766357,0.7803738117218018,02:49
82,0.3489471673965454,0.5692569613456726,0.7383177280426025,02:48
83,0.34097811579704285,0.5238275527954102,0.7897196412086487,02:51
84,0.33852264285087585,0.51805579662323,0.7897196412086487,02:48
85,0.3477238416671753,0.5316380858421326,0.7336448431015015,02:50
86,0.34039387106895447,0.5508284568786621,0.7476635575294495,02:48
87,0.3359347879886627,0.5031298995018005,0.7990654110908508,02:50
88,0.32901328802108765,0.5336965918540955,0.7616822719573975,02:50
89,0.3334890902042389,0.558705747127533,0.7990654110908508,02:50
90,0.3379756510257721,0.5442410111427307,0.7616822719573975,02:49
91,0.335132360458374,0.5469881892204285,0.7710280418395996,02:50
92,0.33825764060020447,0.5808331966400146,0.7336448431015015,02:49
93,0.3402095437049866,0.5548917651176453,0.7570093274116516,02:50
94,0.34303203225135803,0.545747697353363,0.7757009267807007,02:51
95,0.3288149833679199,0.49009764194488525,0.7757009267807007,02:48
96,0.3397414982318878,0.5324914455413818,0.7990654110908508,02:49
97,0.3374308943748474,0.5249545574188232,0.7757009267807007,02:49
98,0.32881972193717957,0.5258512496948242,0.7710280418395996,02:49
99,0.3359619081020355,0.5269362330436707,0.7757009267807007,02:51
100,0.3242427706718445,0.48625651001930237,0.7803738117218018,02:50
101,0.3352629244327545,0.5095610022544861,0.7850467562675476,02:48
102,0.33923816680908203,0.504956066608429,0.7757009267807007,02:50
103,0.3284018039703369,0.5320202112197876,0.7757009267807007,02:51
104,0.32972556352615356,0.5108919143676758,0.7943925261497498,02:51
105,0.3352174758911133,0.5254173874855042,0.7616822719573975,02:49
106,0.32948756217956543,0.4987197816371918,0.7850467562675476,02:49
107,0.3307022452354431,0.5169598460197449,0.7850467562675476,02:48
108,0.32486721873283386,0.5314057469367981,0.7663551568984985,02:50
109,0.3303806483745575,0.5220648050308228,0.7757009267807007,02:52
110,0.33670344948768616,0.5285274386405945,0.7710280418395996,02:49
111,0.3407359719276428,0.5161275267601013,0.8177570104598999,02:50
112,0.332275927066803,0.501469612121582,0.7897196412086487,02:48
113,0.3294450640678406,0.5384199023246765,0.7850467562675476,02:50
114,0.34201034903526306,0.5001145601272583,0.827102780342102,02:48
115,0.33931854367256165,0.5251731872558594,0.7803738117218018,02:51
116,0.3382300138473511,0.48570680618286133,0.822429895401001,02:50
117,0.34045231342315674,0.5243002772331238,0.7990654110908508,02:48
118,0.3454664349555969,0.501747190952301,0.8130841255187988,02:49
119,0.3388344645500183,0.5041205286979675,0.8037382960319519,02:49
120,0.3353477120399475,0.5115898251533508,0.7897196412086487,02:53
121,0.3341148793697357,0.5170837044715881,0.8084112405776978,02:50
122,0.32470741868019104,0.5107869505882263,0.8130841255187988,02:51
123,0.3230608403682709,0.5376045107841492,0.7897196412086487,02:49
124,0.31975382566452026,0.5055692195892334,0.7990654110908508,02:49
125,0.3239659368991852,0.4921143352985382,0.84112149477005,02:49
126,0.326320081949234,0.4986361563205719,0.8177570104598999,02:47
127,0.33048129081726074,0.504167377948761,0.8037382960319519,02:50
128,0.3324548006057739,0.49818894267082214,0.8037382960319519,02:48
129,0.32865220308303833,0.5097573399543762,0.8084112405776978,02:49
130,0.3309404253959656,0.5312982797622681,0.7990654110908508,02:50
131,0.3357882499694824,0.5108211636543274,0.8084112405776978,02:50
132,0.3266322612762451,0.48236000537872314,0.8317757248878479,02:49
133,0.32797855138778687,0.5197943449020386,0.7710280418395996,02:49
134,0.32685285806655884,0.493316650390625,0.827102780342102,02:50
135,0.3250983655452728,0.514961302280426,0.8037382960319519,02:50
136,0.33007702231407166,0.4887256920337677,0.8177570104598999,02:51
137,0.3253668248653412,0.5038854479789734,0.7990654110908508,02:49
138,0.3296547532081604,0.48802649974823,0.8130841255187988,02:50
139,0.32831332087516785,0.4755663573741913,0.84112149477005,02:49
140,0.32744306325912476,0.4982561767101288,0.7803738117218018,02:49
141,0.3297203481197357,0.4680352509021759,0.8084112405776978,02:51
142,0.33409494161605835,0.48993197083473206,0.8177570104598999,02:49
143,0.3261854350566864,0.48578086495399475,0.8037382960319519,02:49
144,0.3212614953517914,0.49956896901130676,0.8130841255187988,02:50
145,0.321365088224411,0.499152809381485,0.7990654110908508,02:50
146,0.323576420545578,0.4773339629173279,0.84112149477005,02:50
147,0.32850900292396545,0.4814915060997009,0.8177570104598999,02:49
148,0.32257553935050964,0.4973050653934479,0.7850467562675476,02:50
149,0.3112247884273529,0.4984303116798401,0.7897196412086487,02:50
150,0.32756710052490234,0.47330087423324585,0.822429895401001,02:49
151,0.32337474822998047,0.5030954480171204,0.7850467562675476,02:49
152,0.3197961151599884,0.47948798537254333,0.8084112405776978,02:47
153,0.31012898683547974,0.490019828081131,0.8130841255187988,02:50
154,0.32355910539627075,0.4757319390773773,0.8130841255187988,02:49
155,0.3216168284416199,0.5095264315605164,0.7943925261497498,02:48
156,0.3197203278541565,0.48169004917144775,0.8317757248878479,02:48
157,0.32906588912010193,0.5113160610198975,0.7803738117218018,02:51
158,0.3225024938583374,0.4921751618385315,0.8084112405776978,02:50
159,0.337609201669693,0.5098792314529419,0.7990654110908508,02:49
160,0.3345506191253662,0.4931853115558624,0.8130841255187988,02:51
161,0.3395335376262665,0.48863333463668823,0.8130841255187988,02:49
162,0.31930097937583923,0.5084434747695923,0.7710280418395996,02:49
163,0.3189249634742737,0.486503005027771,0.836448609828949,02:49
164,0.3231554329395294,0.48173031210899353,0.7990654110908508,02:49
165,0.3117234408855438,0.48275691270828247,0.836448609828949,02:51
166,0.32571887969970703,0.473362535238266,0.8317757248878479,02:49
167,0.328189879655838,0.46931126713752747,0.836448609828949,02:51
168,0.3112969994544983,0.46597811579704285,0.84112149477005,02:50
169,0.32153862714767456,0.47185730934143066,0.836448609828949,02:51
170,0.3270220458507538,0.49202796816825867,0.8084112405776978,02:49
171,0.3257046639919281,0.46583932638168335,0.8504672646522522,02:49
172,0.32425177097320557,0.4665107727050781,0.855140209197998,02:48
173,0.3223120868206024,0.453359454870224,0.8504672646522522,02:50
174,0.3257993161678314,0.47704318165779114,0.8037382960319519,02:49
175,0.3223816156387329,0.46979522705078125,0.8130841255187988,02:51
176,0.3230120539665222,0.4680824279785156,0.8457943797111511,02:50
177,0.31830474734306335,0.47023043036460876,0.8317757248878479,02:49
178,0.32492390275001526,0.47154077887535095,0.8457943797111511,02:50
179,0.3192014992237091,0.47278285026550293,0.8457943797111511,02:52
180,0.3156999349594116,0.4662322700023651,0.84112149477005,02:49
181,0.31948041915893555,0.4717903733253479,0.8177570104598999,02:49
182,0.32727906107902527,0.4678730368614197,0.84112149477005,02:51
183,0.3248029053211212,0.46297767758369446,0.836448609828949,02:49
184,0.31517207622528076,0.46185797452926636,0.836448609828949,02:50
185,0.3209001421928406,0.4601099193096161,0.827102780342102,02:49
186,0.3170199692249298,0.4617156982421875,0.836448609828949,02:49
187,0.311148077249527,0.45909208059310913,0.8317757248878479,02:50
188,0.31547409296035767,0.45791342854499817,0.8317757248878479,02:48
189,0.32829663157463074,0.4572748839855194,0.836448609828949,02:50
190,0.3158218264579773,0.4591257572174072,0.836448609828949,02:51
191,0.31339776515960693,0.4577641487121582,0.8457943797111511,02:52
192,0.3207607865333557,0.45747846364974976,0.836448609828949,02:50
193,0.31444454193115234,0.45754221081733704,0.84112149477005,02:50
194,0.30937013030052185,0.45843401551246643,0.836448609828949,02:49
195,0.3054814636707306,0.45904335379600525,0.8317757248878479,02:50
196,0.31411486864089966,0.4589519798755646,0.836448609828949,02:49
197,0.313353031873703,0.45872727036476135,0.8317757248878479,02:49
198,0.3102846145629883,0.45873165130615234,0.8317757248878479,02:48
199,0.3092893362045288,0.4587348401546478,0.8317757248878479,02:51
epoch,train_loss,valid_loss,accuracy,time
0,0.31421464681625366,0.4720419645309448,0.822429895401001,02:51
1,0.3204832077026367,0.48660001158714294,0.8317757248878479,02:51
